lead_id,first_name,last_name,email,phone_number,source,status,created_at,assigned_to,region
bde5e3a3-3311-47be-9605-840b70afc365,Mia,Johnson,mia.johnson@mail.net,+33 92 1061 2669,Trade Show,Contacted,2025-07-08 04:31:20,169,APAC
7231c622-2484-4ba3-b59f-117e31202221,Harper,Anderson,harper.anderson@business.org,(241) 233-5722,Trade Show,Contacted,2023-03-24 00:19:04,142,North America
6b07f975-cdef-4814-943f-761f3e62db72,Ava,Williams,ava.williams878@mail.net,+61 82 1735 6025,Email Campaign,Qualified,2024-04-04 20:04:47,156,APAC
f4409358-2066-4b02-9318-85fc94431a6b,Charlotte,Johnson,charlotte.johnson@company.com,(589) 546-6948,Website,Qualified,2025-10-30 16:10:33,172,APAC
617e968f-fd23-4d16-bbf6-e067e801d613,Isabella,Anderson,isabella.anderson@business.org,(544) 829-9835,Website,New,2024-05-15 13:19:45,143,APAC
17ca2a6a-7c04-4801-81f1-cfa04035b411,Lucas,Jones,lucas.jones@corp.co,+34 31 3511 2285,Social Media,Unqualified,2025-09-06 18:02:03,143,APAC
421d07ea-8b43-4d3d-8412-6b24cda2d941,Henry,Martin,henry.martin@mail.net,+61 57 4499 5448,Advertisement,New,2024-12-19 19:34:58,176,APAC
804273df-5ba1-47a8-add0-8bac17927298,Charlotte,Jackson,charlotte.jackson818@corp.co,(254) 985-2510,Email Campaign,Qualified,2024-02-05 14:43:13,141,APAC
cc351fd0-c910-4622-801f-98ce8619df08,James,Jackson,james.jackson@business.org,(805) 225-5240,Advertisement,Contacted,2023-04-03 05:58:23,128,North America
a90f09ad-bbfe-4c6a-b976-6125a1724dd3,Olivia,Martin,olivia.martin@mail.net,(780) 747-1038,Social Media,New,2025-08-23 13:32:06,158,EMEA
22119f9f-9a4f-4f12-a8c5-de24a6d2374f,Olivia,Jones,olivia.jones869@corp.co,+44 20 7937 1281,Advertisement,New,2025-10-16 20:26:03,195,EMEA
c861a374-9a17-4011-8011-49ba9f23adeb,Sophia,Davis,sophia.davis@example.com,(788) 587-7843,Email Campaign,Qualified,2025-02-28 03:53:27,104,APAC
5d7d5fe5-95b2-47cf-af4e-50ca3454e4cf,Emma,Garcia,emma.garcia@company.com,(834) 193-9358,Referral,New,2022-05-27 17:51:59,167,EMEA
f06d3771-bb13-4e55-b162-756a033ea5e4,Alexander,Williams,alexander.williams@corp.co,(655) 262-3829,Trade Show,New,2025-09-16 11:00:47,155,APAC
68950ce7-8658-46d8-b69c-19d2604681f6,Evelyn,Davis,evelyn.davis@mail.net,(368) 725-9455,Email Campaign,New,2023-12-18 15:59:49,181,EMEA
5a94d5c9-c233-4722-ae8f-b7008bf5bd95,James,Anderson,james.anderson621@corp.co,(342) 248-2161,Email Campaign,Unqualified,2022-12-20 06:34:41,176,APAC
c020c7df-c186-473d-923a-be8de07a9a57,Elijah,Garcia,elijah.garcia368@mail.net,(224) 684-8983,Advertisement,Qualified,2024-09-08 14:31:20,194,APAC
5ef78624-590c-492a-befc-52395ea4e8e9,Lucas,Thomas,lucas.thomas@company.com,(538) 266-3375,Trade Show,Contacted,2023-11-04 04:54:37,127,APAC
75e28c6d-8d0b-43eb-b620-d03518de0f91,Alexander,Gonzalez,alexander.gonzalez@business.org,(320) 280-9892,Website,Contacted,2022-07-31 04:06:58,184,APAC
80423731-08bd-4079-8f64-85e992a2834b,Elijah,Martinez,elijah.martinez@company.com,(829) 796-4629,Referral,Qualified,2025-10-17 04:07:23,142,North America
6dcbcd16-c2f9-4495-98c8-0d18a36a1813,Ava,Martinez,ava.martinez@business.org,+33 32 4714 2263,Trade Show,Unqualified,2023-11-14 22:33:49,156,North America
bbc0a598-51cb-4fb4-ab9c-5ccff44ce1b0,Sophia,Miller,sophia.miller@company.com,(954) 579-1902,Email Campaign,Qualified,2024-10-12 21:06:17,100,EMEA
b39a4c65-a405-4c4b-98df-7affbc045294,Henry,Thomas,henry.thomas@example.com,(493) 408-8330,Advertisement,Unqualified,2023-01-19 03:15:35,195,EMEA
e1f4cea1-617e-4a89-8462-32b7659cf495,Noah,Brown,noah.brown@corp.co,(514) 312-1154,Advertisement,Qualified,2022-12-01 06:00:14,150,North America
26004db7-db2f-4b82-95ad-99f9dca48786,Charlotte,Williams,charlotte.williams458@company.com,(919) 146-4254,Referral,Contacted,2024-05-10 03:01:57,185,EMEA
871fb003-905d-4d2f-89b6-b0fea12587a6,Benjamin,Brown,benjamin.brown357@business.org,(880) 928-4137,Social Media,Qualified,2022-12-24 16:29:41,193,North America
30263736-5064-4752-808d-d376fa38fc9d,Lucas,Martinez,lucas.martinez@mail.net,+81 21 2668 1325,Website,Unqualified,2022-03-03 14:15:42,191,EMEA
21cfceeb-40d6-491a-8e75-3efd16c38bcb,Harper,Hernandez,harper.hernandez@business.org,+61 59 1840 3568,Email Campaign,Contacted,2024-10-18 16:07:03,106,North America
abf31350-cace-44c9-861d-d4dfeb4e1238,Elijah,Lopez,elijah.lopez@example.com,+49 93 2606 3207,Referral,Qualified,2022-03-07 13:12:22,177,EMEA
2f1d5a64-f2b9-4412-a345-f95c0d9da5c0,Amelia,Johnson,amelia.johnson254@company.com,(654) 329-5979,Website,Qualified,2022-07-08 02:53:33,102,EMEA
5362cff1-7635-4ddc-88e7-cb39d46821f2,Isabella,Davis,isabella.davis@company.com,(744) 792-8221,Referral,Unqualified,2025-09-19 22:56:12,125,EMEA
fd74a494-8a25-421b-ab5a-a123865d8778,Charlotte,Taylor,charlotte.taylor@corp.co,(228) 896-2541,Trade Show,New,2025-08-03 17:06:57,132,North America
2337c173-8a04-4561-8fe0-6abbdec720c8,Noah,Davis,noah.davis@example.com,(920) 769-4264,Referral,Contacted,2023-10-10 17:44:58,139,EMEA
25409798-4639-4303-ad1b-9094b86b2a84,Sophia,Jones,sophia.jones@business.org,(243) 340-8346,Email Campaign,Unqualified,2022-03-12 04:12:13,110,EMEA
359a21ce-165b-4460-85ae-7e38d44b5069,Evelyn,Anderson,evelyn.anderson@company.com,(604) 967-2424,Referral,Qualified,2024-08-02 01:49:02,121,EMEA
9aece42f-9365-4c4c-825b-0151ef5d89f2,Emma,Garcia,emma.garcia@corp.co,(745) 516-1913,Trade Show,Qualified,2022-02-01 01:53:35,140,APAC
2e28cd4b-d471-42d9-ae0a-94da8bee0eb1,Noah,Miller,noah.miller@corp.co,(397) 362-4048,Website,Contacted,2022-07-05 17:30:10,151,North America
be51490a-b52e-4827-92cc-1409ae993232,Alexander,Miller,alexander.miller@mail.net,(953) 645-2032,Email Campaign,Contacted,2022-02-10 18:23:15,198,EMEA
9832911b-b461-417e-a0e5-0717ae25e49e,Mason,Gonzalez,mason.gonzalez@company.com,(390) 287-5758,Referral,Qualified,2025-01-22 15:16:46,192,EMEA
5cf853ce-78dc-4a47-85f5-9724468decd2,Emma,Taylor,emma.taylor109@example.com,(985) 173-8257,Trade Show,Contacted,2023-09-21 00:11:54,160,North America
e5663f24-3c0c-48d1-bde1-5117d70b6249,Sophia,Davis,sophia.davis@business.org,+81 81 7034 1852,Email Campaign,Unqualified,2023-06-17 02:55:24,160,APAC
eb4bf2c4-6ef9-453f-a0ad-420399ba48d3,Sophia,Taylor,sophia.taylor@mail.net,(245) 526-5304,Social Media,Qualified,2023-05-19 16:15:15,159,North America
b3d2de45-8261-4211-a475-59e5b443643c,Noah,Hernandez,noah.hernandez@company.com,(362) 517-8537,Email Campaign,New,2024-08-10 22:37:07,153,APAC
313e35e3-1fa9-43f7-81bd-fb582fffd2e2,Charlotte,Gonzalez,charlotte.gonzalez@corp.co,+33 68 9913 7721,Email Campaign,Contacted,2024-09-21 04:35:09,168,APAC
f4ad717d-2feb-475c-839e-80edcdbb9049,Benjamin,Jackson,benjamin.jackson@business.org,(311) 863-3016,Trade Show,Unqualified,2022-12-06 03:38:10,101,APAC
aa7d9223-31ab-439d-8487-ed7a36cae579,Benjamin,Smith,benjamin.smith265@corp.co,+33 58 3985 5533,Social Media,New,2025-11-11 04:43:20,169,North America
5ec6261f-7eb6-454a-bc22-b55b69bdd565,Harper,Taylor,harper.taylor@company.com,(586) 754-4039,Website,Unqualified,2025-03-23 01:13:25,164,APAC
a23dc44b-470b-4218-9ed9-2c02c82742e2,Lucas,Moore,lucas.moore@corp.co,(474) 948-7395,Website,Unqualified,2022-01-02 23:03:41,191,APAC
5532ae61-741a-47f6-8c0b-68a1fb3fa724,Olivia,Wilson,olivia.wilson@business.org,+49 49 5846 1921,Advertisement,Unqualified,2024-12-05 04:41:47,155,APAC
ea740446-7922-47c4-b715-3419a5e66672,Evelyn,Lopez,evelyn.lopez@example.com,(434) 910-7949,Referral,New,2025-03-17 07:26:11,149,EMEA
9482ecbb-b330-4e6d-ab76-2cc16442d978,Liam,Williams,liam.williams185@company.com,(606) 711-4323,Website,Unqualified,2024-09-08 02:48:31,145,North America
87176850-2124-45bc-bf48-241744b5ed26,Noah,Smith,noah.smith@mail.net,(269) 887-3368,Trade Show,New,2024-01-08 20:56:43,173,North America
ee9ac5e8-f877-48b9-ab9e-46ec3727d1d0,Lucas,Hernandez,lucas.hernandez@mail.net,(279) 859-2462,Advertisement,Contacted,2025-07-28 07:41:27,131,APAC
6b8e7022-3db3-4239-b7c8-a5a7e966f945,Isabella,Taylor,isabella.taylor@example.com,(399) 649-6705,Email Campaign,Qualified,2024-05-10 01:57:19,146,APAC
52e0a288-eb5f-4ebc-969c-c9948862d6b3,Charlotte,Lopez,charlotte.lopez@company.com,(666) 116-5119,Website,Contacted,2022-09-12 08:37:24,122,North America
2084426d-beb4-4781-8f9d-111b5374ec8c,Elijah,Miller,elijah.miller@example.com,(972) 233-5272,Social Media,Contacted,2025-05-19 19:27:24,129,APAC
98c751b9-d3fa-4233-80c5-f21ad6fe892d,Elijah,Wilson,elijah.wilson245@corp.co,(999) 202-7207,Email Campaign,Contacted,2025-08-20 19:00:17,158,APAC
c7b75556-5880-41bb-824b-b4fda28373b8,Elijah,Taylor,elijah.taylor@example.com,(864) 164-7250,Email Campaign,Unqualified,2023-09-22 10:51:05,136,APAC
8b178777-f749-44bd-9a6a-b75c20424d1f,Harper,Wilson,harper.wilson@business.org,(481) 663-2501,Website,Contacted,2025-12-22 21:02:55,139,EMEA
c573557e-78c1-4053-91a5-3e8d785b128d,Noah,Martinez,noah.martinez@example.com,(897) 903-5724,Trade Show,Unqualified,2022-05-07 07:09:14,192,North America
98de4f8f-58ac-497a-a1f5-e0d49bb9d8b4,Sophia,Moore,sophia.moore@business.org,(445) 272-2576,Referral,New,2023-02-26 02:53:31,145,APAC
7bce3aa7-73c9-4006-b967-1e237dad4ca8,Noah,Moore,noah.moore@mail.net,(885) 745-2994,Website,Unqualified,2024-02-26 20:00:33,137,APAC
baf044ae-b64a-4aa4-9a9f-a0dfa7e1531a,Mason,Johnson,mason.johnson@mail.net,+49 99 3658 4036,Social Media,New,2022-01-16 08:36:18,134,EMEA
7a565961-2703-41e8-9289-fd7a7276d846,Alexander,Williams,alexander.williams@example.com,+34 43 8245 2614,Referral,Qualified,2023-03-28 00:20:57,120,EMEA
eae1bb9d-fa1e-403d-a381-a093a72a8af1,Harper,Lopez,harper.lopez@business.org,(914) 100-5282,Advertisement,Qualified,2024-09-30 14:54:21,164,APAC
85105bf2-4240-413c-bfb0-097b8d398e18,Amelia,Taylor,amelia.taylor@mail.net,(326) 976-1434,Referral,Unqualified,2025-11-17 13:17:07,190,APAC
8d6fbb89-f7fe-4acd-926a-6b7c64358e91,Olivia,Garcia,olivia.garcia769@business.org,+33 85 9111 8592,Website,New,2025-07-11 15:02:04,187,North America
5a35ca62-7dd9-4b9b-99f5-e6fd2da0efbf,Henry,Williams,henry.williams@business.org,(410) 786-1304,Trade Show,Contacted,2023-03-09 11:23:55,143,APAC
d9fdbc17-7998-4af4-97eb-a126e37ff592,James,Wilson,james.wilson893@business.org,(230) 750-6201,Website,Unqualified,2024-03-28 11:56:51,139,APAC
1475f42c-4323-440b-9284-d44117bd518c,Alexander,Williams,alexander.williams175@mail.net,(352) 157-1346,Referral,Contacted,2025-02-10 15:12:43,186,APAC
757decad-8d69-488f-aea0-fe047ad783c3,James,Lopez,james.lopez478@mail.net,+49 10 9917 6018,Referral,New,2025-03-08 14:36:24,102,North America
0405ad68-57a2-4006-8e5d-c844f3f1b40e,Mason,Jackson,mason.jackson@corp.co,+33 73 3756 9836,Trade Show,Contacted,2022-12-14 19:24:49,178,EMEA
6183d382-089f-4f35-a420-5c95cff8d21d,Charlotte,Johnson,charlotte.johnson@corp.co,(444) 951-8666,Website,Unqualified,2024-08-19 07:09:34,129,EMEA
c781e42e-2bc7-4cfb-834a-fea5b286315d,Lucas,Wilson,lucas.wilson@business.org,(600) 193-4669,Trade Show,Contacted,2023-11-25 01:47:30,172,EMEA
2b770c91-df31-47f0-94c4-54275260b1cc,Liam,Miller,liam.miller@mail.net,(716) 372-5459,Advertisement,Qualified,2024-05-02 19:58:29,180,North America
d419e68c-bd07-426f-9d9e-606bce04ce28,James,Martin,james.martin@example.com,(430) 533-2408,Website,Unqualified,2023-03-25 14:51:37,130,APAC
4562bdd0-9887-4c5e-9f13-a28198cee366,Benjamin,Martin,benjamin.martin@company.com,(566) 873-7963,Social Media,Unqualified,2025-10-06 02:49:12,157,EMEA
bc1ed486-529c-42fa-83e2-60523465e79f,Olivia,Wilson,olivia.wilson@mail.net,(353) 711-6715,Social Media,Unqualified,2025-08-23 01:25:42,163,APAC
becaf7d7-9785-4f0a-9b4a-e3591830ce2c,Harper,Williams,harper.williams@example.com,(663) 344-5227,Advertisement,Unqualified,2022-10-11 14:47:51,114,North America
cef6e6b5-514d-40ed-83d7-d1f59c2f44c6,Olivia,Williams,olivia.williams@mail.net,(408) 914-6298,Trade Show,New,2024-08-02 15:56:17,114,North America
a5951f2c-97d3-49a6-a1ef-5c4d8af587fc,Benjamin,Brown,benjamin.brown902@business.org,(413) 434-8321,Email Campaign,Contacted,2025-06-19 08:12:31,109,North America
662e782e-b2c8-46bb-8850-84bcc1324322,Alexander,Taylor,alexander.taylor@corp.co,(851) 483-4519,Email Campaign,Contacted,2024-03-13 22:36:04,164,EMEA
8ec840d4-0b17-4a45-9a69-9d2cfebbb894,Liam,Anderson,liam.anderson@business.org,+61 65 7746 6889,Referral,New,2022-12-08 05:43:17,121,North America
121e073e-cc38-428e-ae6d-b1fcca465464,Harper,Johnson,harper.johnson@mail.net,(883) 713-1268,Referral,Unqualified,2024-11-01 05:59:46,123,North America
dabe3344-4130-4e4d-b7e2-e75d72510040,Mia,Gonzalez,mia.gonzalez@mail.net,(293) 292-4594,Trade Show,Qualified,2023-06-27 11:45:10,107,EMEA
4488e026-2ba2-4ace-ac1a-3de3f74f1f1a,Mason,Anderson,mason.anderson758@example.com,+34 49 4230 7223,Trade Show,Contacted,2024-01-30 12:39:15,130,APAC
1081162a-1e76-43fc-9bf4-fa3cc1dbbbaf,Mason,Martin,mason.martin@company.com,+81 13 3055 9437,Social Media,New,2025-04-20 04:20:10,112,APAC
49427ff9-fcdc-4e76-965e-03fd8de6e22e,Alexander,Thomas,alexander.thomas@business.org,+81 58 6383 5348,Advertisement,Contacted,2025-04-28 04:01:20,140,APAC
124c02f3-a04f-4e48-ae3d-cde28b1add58,Isabella,Anderson,isabella.anderson839@corp.co,(472) 758-4852,Advertisement,Qualified,2022-07-21 12:14:27,166,North America
b76fe69f-66e4-4899-84d2-3de2ba2bcdd0,James,Lopez,james.lopez@business.org,(576) 578-2693,Social Media,Unqualified,2025-05-12 20:21:02,118,EMEA
b735d177-50ff-448f-9899-9c74ae4c7f09,Mason,Jones,mason.jones@company.com,(635) 489-2309,Trade Show,Unqualified,2025-05-28 13:32:16,132,EMEA
077d2aa9-6c32-4ea0-b7d8-79e5511ef4ab,Noah,Lopez,noah.lopez@company.com,+49 20 7683 3474,Email Campaign,Qualified,2022-06-21 01:06:48,184,North America
5c42dfce-cd67-457b-a81a-ba3cdf59f3ba,Mia,Taylor,mia.taylor@mail.net,+81 71 1914 1399,Advertisement,New,2025-08-01 10:47:36,113,APAC
59898a88-6b5b-4105-a9fb-39c9cdd665a0,Elijah,Jackson,elijah.jackson@mail.net,+34 48 4659 8572,Website,Contacted,2024-02-18 15:46:01,128,EMEA
0e0ca420-b5ef-4b01-b327-0b264c9d50ec,Ethan,Rodriguez,ethan.rodriguez@example.com,+61 81 3493 2224,Email Campaign,Unqualified,2023-03-21 07:09:56,182,EMEA
f71e75f4-ed8d-4944-947e-7db4ae0ceaea,Charlotte,Wilson,charlotte.wilson@company.com,(979) 242-7651,Advertisement,Unqualified,2024-11-18 07:33:43,167,APAC
a2a9003d-0571-4adb-a1f7-434121335cb4,Noah,Taylor,noah.taylor@mail.net,(581) 839-4423,Social Media,Unqualified,2024-09-14 14:22:45,156,APAC
dc767153-5d9d-4df0-8246-131a5b2d41c3,Evelyn,Williams,evelyn.williams@corp.co,(826) 987-4223,Referral,Unqualified,2023-08-18 09:27:56,152,APAC
0d2f49aa-b138-4131-8d32-7b2f1b5d8eec,Noah,Johnson,noah.johnson406@example.com,+61 31 4456 1291,Advertisement,Unqualified,2023-05-19 10:10:59,151,North America
62df3875-8e87-46ee-b5d0-09f9ebc32285,Benjamin,Anderson,benjamin.anderson@corp.co,(478) 615-3606,Referral,Qualified,2023-08-24 08:33:19,170,North America
a69b8621-5d51-4ad4-86f1-4de42e2c11a5,James,Williams,james.williams@example.com,(985) 122-7253,Website,New,2023-03-16 22:42:55,166,APAC
a41dd7ca-12fd-4fdc-92cc-bca7fc0bd2c2,Liam,Rodriguez,liam.rodriguez@mail.net,(672) 752-5623,Website,New,2023-01-11 15:39:17,106,APAC
aa198a82-1d3d-4af7-8ecc-9f4aa2149a84,Emma,Martinez,emma.martinez@business.org,(644) 213-7430,Trade Show,Unqualified,2022-06-20 01:22:10,162,APAC
02afe6fb-6e12-43b9-8a9d-405b5dfc2560,Mia,Johnson,mia.johnson160@company.com,(860) 725-8049,Social Media,Qualified,2023-06-30 13:19:57,187,APAC
83d57fd0-3fe1-41a5-bb95-b156f861d9be,James,Gonzalez,james.gonzalez@example.com,(268) 526-7011,Email Campaign,Contacted,2022-12-20 16:37:35,111,EMEA
f7f6e3f8-252b-4796-964d-35f88494878e,Henry,Smith,henry.smith@company.com,(628) 375-4515,Referral,Qualified,2023-08-21 13:38:28,133,EMEA
399e584c-0d7c-4100-b154-3d805c335f49,Ethan,Anderson,ethan.anderson@corp.co,(984) 510-8547,Website,Qualified,2023-05-06 18:24:15,118,APAC
89dfc30d-a3eb-4942-96db-a853d53bff93,James,Martin,james.martin525@company.com,(343) 685-2776,Advertisement,Contacted,2023-12-26 09:18:21,163,APAC
71479512-b704-47dd-aac2-602d8c1fa260,Liam,Lopez,liam.lopez@corp.co,+81 18 4321 4596,Referral,New,2022-01-17 04:40:51,158,APAC
b03a1053-417d-4fba-8a02-00da5200eccf,Olivia,Garcia,olivia.garcia553@corp.co,(356) 935-6966,Website,New,2022-07-04 17:07:34,172,EMEA
ee78925b-7f35-41f0-9208-4f293ee6ca62,Henry,Hernandez,henry.hernandez@corp.co,(386) 185-3118,Email Campaign,New,2023-05-29 14:41:37,169,APAC
9e7b2c3a-bbd9-4dc0-8bf5-313c23cea5ba,Alexander,Wilson,alexander.wilson@mail.net,+81 27 2237 4734,Referral,Unqualified,2022-09-13 03:27:12,174,EMEA
73182515-0bce-4728-addd-115943569894,James,Garcia,james.garcia@example.com,(767) 812-6904,Referral,Contacted,2025-09-12 17:50:07,116,EMEA
9573dd3b-30d1-4da4-b2c3-7550a00546f9,Alexander,Taylor,alexander.taylor786@example.com,(318) 513-5404,Email Campaign,Contacted,2022-12-12 00:35:46,134,North America
813ff9ac-011f-47f7-a1ba-3347b6060699,Ava,Miller,ava.miller@mail.net,(374) 922-7380,Referral,Qualified,2024-06-18 21:11:01,121,APAC
7a2c573c-3268-4439-ae55-9d0b51caaa00,Lucas,Thomas,lucas.thomas@business.org,(396) 252-3057,Email Campaign,Unqualified,2024-11-08 09:44:14,163,APAC
33c4466b-ac60-4e61-b702-0badd1dd804d,Noah,Lopez,noah.lopez@example.com,(494) 758-1460,Advertisement,New,2025-01-13 21:12:43,164,North America
95b73353-8006-4142-94ee-aa593835fd07,Noah,Gonzalez,noah.gonzalez382@example.com,+44 68 7867 1485,Advertisement,New,2024-02-14 09:10:16,199,North America
c0a9eb8f-f996-46df-a287-9a4552a2810d,Evelyn,Martinez,evelyn.martinez@mail.net,(438) 336-8105,Email Campaign,New,2023-09-09 00:22:07,185,EMEA
2b628312-8289-40e5-8144-caff25fd990e,Elijah,Davis,elijah.davis@business.org,(230) 724-6826,Trade Show,Contacted,2024-02-25 06:12:42,156,EMEA
4e1d1a24-0f54-4499-a582-02da11a3ea6e,Benjamin,Davis,benjamin.davis@company.com,(586) 316-5476,Referral,Qualified,2024-01-28 19:05:51,188,EMEA
7ec0f10c-d981-49b2-b477-caff7dae8745,Harper,Martinez,harper.martinez@corp.co,(512) 290-1770,Advertisement,New,2024-06-26 21:56:17,108,EMEA
d3ea2857-076b-4e0e-863b-9cb557f13900,Mia,Smith,mia.smith112@corp.co,(639) 388-1009,Trade Show,Contacted,2023-04-27 09:51:57,177,APAC
74a9f32a-57a0-44be-b8c0-3b575def954b,Ethan,Jones,ethan.jones687@company.com,+61 44 1514 1058,Website,New,2025-12-19 20:25:28,160,EMEA
635736a8-b176-4b9d-abd2-0ad1eeb40994,Ethan,Davis,ethan.davis940@example.com,(848) 847-8196,Trade Show,Contacted,2022-06-28 18:09:28,106,EMEA
4e91fa6d-28c0-45a1-9603-b56b12099d9e,Alexander,Hernandez,alexander.hernandez@corp.co,+44 15 3436 5343,Website,Unqualified,2022-09-15 23:02:26,141,EMEA
6eb4f6c4-eb81-4dfc-9472-48c80e656fc3,Harper,Miller,harper.miller@business.org,(779) 270-2406,Social Media,Contacted,2022-01-22 16:08:32,156,North America
635e3edf-f0b7-4b9a-8bc6-51d2d10a754a,Liam,Gonzalez,liam.gonzalez@mail.net,(576) 297-5435,Advertisement,Qualified,2024-10-03 23:43:00,175,North America
06fd91e5-8512-4b25-9389-b4ca0827d7ce,Isabella,Davis,isabella.davis624@corp.co,(967) 697-8209,Email Campaign,Qualified,2024-09-28 06:13:53,101,EMEA
197221f6-60df-4c57-940b-e8c3ddc02c73,Olivia,Brown,olivia.brown@company.com,(493) 925-1817,Referral,Contacted,2024-06-24 14:46:37,156,North America
a242b948-2ae6-404c-8137-227f4b6528ab,Sophia,Anderson,sophia.anderson@business.org,(411) 264-2336,Referral,New,2025-04-12 18:06:32,179,APAC
3a1a9c7a-a456-49cf-9315-80697742c097,Mia,Taylor,mia.taylor@company.com,(607) 140-4732,Advertisement,New,2024-02-18 06:58:15,113,APAC
b451579a-ff4b-439c-a699-c8e4c71b9982,Mia,Taylor,mia.taylor@company.com,(809) 304-6299,Website,Unqualified,2025-09-18 14:29:29,128,EMEA
8867ec55-0740-4463-a37a-b194279a05be,Charlotte,Wilson,charlotte.wilson@corp.co,+49 30 5296 4046,Website,Qualified,2023-08-11 21:18:57,173,North America
3b113963-5aa9-4a18-94cc-72bdaf6c2bb7,Harper,Rodriguez,harper.rodriguez@example.com,+49 38 7918 5316,Website,Qualified,2022-07-14 00:42:50,181,APAC
1308b8fe-0d2c-4971-9c67-074fef8d1649,Elijah,Rodriguez,elijah.rodriguez@mail.net,+33 58 1174 4973,Referral,Qualified,2022-09-08 14:59:16,185,APAC
6f0e2bf8-f68c-43e2-99e6-e82da91a297d,Charlotte,Jones,charlotte.jones317@example.com,(769) 414-5722,Email Campaign,Contacted,2023-03-17 07:22:22,194,EMEA
bc0eecf8-ba98-4a3e-8682-95195768b22c,Noah,Moore,noah.moore@corp.co,(551) 716-8439,Website,New,2025-05-12 08:21:24,160,APAC
f5338236-cee4-4de3-bdc6-b8a0b145494a,Charlotte,Gonzalez,charlotte.gonzalez@business.org,(998) 398-3362,Website,New,2024-03-18 20:26:26,141,APAC
7964f0ec-22ab-40cf-a52b-d08f1512a93e,Ethan,Moore,ethan.moore@company.com,+34 81 5485 5864,Social Media,Contacted,2023-08-31 06:46:33,182,EMEA
58d80ecd-c1e4-43cb-997c-e51bc497d5bc,Mia,Johnson,mia.johnson@business.org,+61 19 2109 8107,Website,New,2022-06-28 13:36:07,184,EMEA
7945c6a7-adb9-411d-852f-319a6f3edb9d,Benjamin,Moore,benjamin.moore@business.org,(786) 596-3596,Email Campaign,Qualified,2023-08-21 10:48:16,162,North America
cdfd1a0c-049b-401c-81d5-25fd868377d6,Alexander,Williams,alexander.williams@example.com,(558) 622-4261,Referral,New,2024-01-02 01:45:41,124,EMEA
7a848260-2e0e-43a4-93d0-009f6be164e6,Sophia,Jackson,sophia.jackson@mail.net,(426) 867-1300,Website,Unqualified,2025-08-19 11:54:18,124,EMEA
fd9e6e92-57ab-44fb-a214-c5173b9e8d8b,Mia,Martinez,mia.martinez219@company.com,+81 71 8483 7392,Advertisement,Unqualified,2025-06-23 20:37:21,149,APAC
1ca3ce75-3d15-4b91-bb2c-eb7519ff20ab,Benjamin,Johnson,benjamin.johnson@corp.co,(413) 990-5732,Website,New,2023-12-15 19:13:57,160,North America
77e798db-6987-441d-bc48-951482fe13d9,Amelia,Anderson,amelia.anderson@company.com,(804) 628-3264,Advertisement,Qualified,2023-11-08 13:40:30,129,APAC
64e5f413-9946-4089-b9b8-18855b498404,Sophia,Moore,sophia.moore@business.org,(617) 954-2079,Trade Show,Contacted,2025-07-30 05:30:09,125,EMEA
70fbfedc-cc91-4068-b051-2eec57ea20e4,Alexander,Gonzalez,alexander.gonzalez@business.org,+44 73 7748 3452,Referral,Qualified,2024-12-28 07:01:09,107,EMEA
4f9b0810-5933-4f8e-9f50-2a353c5e001f,Charlotte,Rodriguez,charlotte.rodriguez@example.com,(893) 371-6101,Referral,Unqualified,2023-07-24 05:38:13,159,EMEA
9ae8fc5c-4536-467f-8c0c-e2a6fc8ba9ce,Olivia,Miller,olivia.miller@mail.net,(287) 888-5100,Email Campaign,Contacted,2025-02-18 19:50:06,121,North America
aa9e694c-08db-4bfb-a7fb-c43e722d87b8,Mia,Miller,mia.miller@corp.co,(947) 880-3475,Social Media,New,2024-09-21 06:15:22,119,EMEA
517ebb70-4538-4451-ae0c-6ef82019cd04,Alexander,Rodriguez,alexander.rodriguez@example.com,(425) 588-8078,Social Media,Contacted,2023-10-13 17:49:09,178,EMEA
0e609b03-df52-4e5b-9ef7-cd3513191415,Olivia,Moore,olivia.moore@company.com,(550) 912-1602,Website,Contacted,2022-07-13 19:16:31,109,APAC
d89230f9-6a7a-488b-b57e-6b8bb61d7c7a,Ava,Martinez,ava.martinez@business.org,+81 94 8523 8429,Website,Qualified,2025-11-21 08:01:15,127,North America
cc3793c7-3bc9-468d-8e08-a49fdc2aa1de,Charlotte,Smith,charlotte.smith@corp.co,(656) 591-9982,Referral,Qualified,2025-07-07 18:33:18,186,North America
970cc1ab-738f-4812-afac-1518e95d3275,Amelia,Gonzalez,amelia.gonzalez@business.org,(949) 223-1984,Referral,Contacted,2022-04-11 00:36:34,199,EMEA
dfb10a4d-fe95-4c06-bf9d-d78c855540ef,Emma,Thomas,emma.thomas@corp.co,(926) 850-8260,Email Campaign,Unqualified,2024-08-25 01:55:00,101,North America
ea865ddd-b416-4772-8f45-ef0a39925986,Amelia,Johnson,amelia.johnson@business.org,+81 58 2376 6659,Social Media,Unqualified,2024-05-23 00:23:14,109,North America
5dced225-402a-4481-a3c9-6673530aa663,Noah,Garcia,noah.garcia@mail.net,(645) 872-1562,Email Campaign,New,2022-02-01 15:28:03,131,North America
57556fda-4be8-426f-a886-745ae99646fc,Emma,Anderson,emma.anderson@mail.net,(978) 200-9323,Email Campaign,Unqualified,2025-04-06 22:27:24,121,APAC
